,created_at,id,id_str,full_text,NER-Words,NER-Tags,rfind,Displaced People and Evacuations,Not Related information,displacement_term,Reporting_unit,Figure,tbr,Unnamed: 11,trigger,term_unit,conflict,attack,battl,clash,cyclon,destroyed h,earthquak,flood,hurrican,landslid,storm,tsunami,typhoon,wildfir,fire,violenc,fight,destroy,famili,homeless,household,peopl,person,shelter,displac,evacu,arriv,asylum seek,build,citizen,collaps,cross,damag,dwell,enter,evict,flee,forc,home,hous,hut,individu,inhabit,migrant,refuge,relief camp,reloc,resid,villag,civilian,idp,evacue
2955,Sat Aug 15 19:28:13 +0000 2020,1.29E+18,1.29E+18,Over 300 families have been displaced in after an earthquake destroyed their houses. According to residents everything was destroyed in few moments and quake turned their houses into debris.,,,,1,0,"displaced, destroyed","families, houses",300,,,['earthquak'],"['famili', 'displac', 'destroy', 'hous', 'resid', 'destroy', 'hous']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2956,Sun Aug 09 09:53:47 +0000 2020,1.29E+18,1.29E+18,"5.1 magnitude earthquake jolts areas near Gilangharb in #Kermanshah province in western #Iran. No report on any possible casualties or damage yet. In 2017, 7.3 magnitude quake killed over 600, displaced nearly 70000 people. https://t.co/WC5hkMXm4I",,,,1,0, displaced,people,7000,,,['earthquak'],"['damag', 'displac', 'peopl']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,Fri Aug 21 02:17:30 +0000 2020,1.30E+18,1.30E+18,"More than 3,000 residents displaced by a strong earthquake that jolted Cataingan town in Masbate are staying in crowded evacuation centers.

https://t.co/S5fdivf40F",,,,1,0,"displaced, evacuation",residents,3000,,,['earthquak'],"['resid', 'displac', 'evacu']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2958,Fri Aug 21 01:45:00 +0000 2020,1.30E+18,1.30E+18,"More than 3,000 residents displaced by a strong earthquake that jolted Cataingan town in Masbate are staying in crowded evacuation centers. https://t.co/7vQWLq6obd",,,,1,0,"displaced, evacuation",residents,3000,,,['earthquak'],"['resid', 'displac', 'evacu']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2959,Wed Aug 19 18:30:00 +0000 2020,1.30E+18,1.30E+18,"Hundreds affected, dozens displaced by Masbate quake
https://t.co/3vUVPe3QTZ https://t.co/Q8MkuaLePw",,,,1,0,displaced,,dozens,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,Tue Aug 18 02:41:26 +0000 2020,1.30E+18,1.30E+18,"A total of 160 displaced families comprising about 500 people in Makilala, North Cotabato received this week assistance from the office of Senator Christopher “Bong” Go to help them cope with a series of earthquakes late last year. #SBG #quakevictims

https://t.co/xkxpWKgWpt",,,,1,0,,"families, people","160, 500",,,['earthquak'],"['displac', 'famili', 'peopl']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,Sun Aug 16 03:04:14 +0000 2020,1.29E+18,1.29E+18,"@clpolk @tcm And its 104 degrees in Southern California, with power outages and also earthquakes as the first responders deal with fires, displaced wildlife and the pandemic.
Harry and Meghan just moved to Santa Barbara, Harry had a Zoom call interrupted by a quake.
https://t.co/gNsUQVfn3Z https://t.co/dSbto1pFdF",,,,1,1,,,,,,"['earthquak', 'fire']",['displac'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,Sat Aug 15 19:28:13 +0000 2020,1.29E+18,1.29E+18,Over 300 families have been displaced in after an earthquake destroyed their houses. According to residents everything was destroyed in few moments and quake turned their houses into debris.,,,,1,0,displaced,families,300,,,['earthquak'],"['famili', 'displac', 'destroy', 'hous', 'resid', 'destroy', 'hous']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2963,Sun Aug 23 13:56:33 +0000 2020,1.30E+18,1.30E+18,"@igkolev @thehill @SeanPenn So you're saying Covid is a fake story like the 2010 Haiti quake? I recall @SeanPenn on the ground yelling for humanitarian aid for the 100s of 1,000s displaced &amp; homeless through the MEDIA. Missed your Haiti relief contribution.",,,,1,1,,,,,,[],"['displac', 'homeless']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2964,Sun Aug 23 12:31:00 +0000 2020,1.30E+18,1.30E+18,Masbate quake displaced 253 families —OCD Region 5 https://t.co/dIl9RSSYwE,,,,1,0,displaced,families,253,,,[],"['displac', 'famili']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,Mon Aug 31 16:09:50 +0000 2020,1.30E+18,1.30E+18,"On Sunday 31st august 2020, the AOA FOUNDATION in collaboration with @RacheltheP visited the Internally displaced camp in zankwa in Zangon Kataf Local Government Areas of Kaduna to distribute relief materials to affected survivors in the ongoing crisis. https://t.co/deL1m1pX7y",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,Sun Aug 30 20:24:00 +0000 2020,1.30E+18,1.30E+18,"“We were free at least.”

Within a matter of months, Sam Spiegel went from being a laborer at Auschwitz to a United Nations Relief and Rehabilitation Administration worker in a displaced persons camp. Hear his harrowing journey. https://t.co/crdLybPBeK",,,,1,1,,,,,,[],"['displac', 'person']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,Fri Aug 07 03:21:41 +0000 2020,1.29E+18,1.29E+18,How lucky are we in this  country to have income support. Many other countries people do starve to death.  Let's be grateful it is tough but not as tough as being a displaced refugee sitting waiting in  camp for relief  in a 3rd world country. Stay Safe https://t.co/OW9ioFQLzV,,,,1,1,,,,,,[],"['peopl', 'displac', 'refuge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2968,Thu Aug 06 15:23:31 +0000 2020,1.29E+18,1.29E+18,"Confirmed report: on July 29, #BokoHaram attacked a convoy with Babagana Zulum, governor of #Borno state in #Nigeria. The governor was on his way to a camp for internally displaced persons to distribute food relief. 
@CFR_org @JohnCampbellcfr
https://t.co/YDIzb64rsT",,,,1,1,,,,,,['attack'],"['displac', 'person']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,Wed Aug 05 21:47:33 +0000 2020,1.29E+18,1.29E+18,"In compliance with directive of HE  @MBuhari and subsequent activation by the HM @Sadiya_farouq @FMHDSD, the  @nemanigeria on Sunday 2nd August distributed relief items to Internally Displaced Persons affected by banditry attacks and living in a camp in Batsari, Katsina State. https://t.co/aC6CVNtmTg",,,,1,1,,,,,,['attack'],"['displac', 'person']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2970,Tue Aug 04 09:59:11 +0000 2020,1.29E+18,1.29E+18,"An initiative by the Assam State Disaster Management Authority and UNICEF India where in camp management and relief distribution will be socially audited by the Panchayat. 

Elements of Child Friendly Spaces have been introduced fr…https://t.co/5HyKW2siFZ https://t.co/sHn1jatQ8D",,,,1,1,,,,,,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,Sat Aug 01 07:09:01 +0000 2020,1.29E+18,1.29E+18,"Staff of #LWF local partner RDRS distribute relief goods in Cox's Bazaar #refugee camp, #Bangladesh. The camp is home to #Rohingya displaced from #Myanmar. #WHD2020 #reallifeheroes #forhopeandafuture https://t.co/HX33A55ECw",,,,1,1,,,,,,[],"['refuge', 'home', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2972,Sat Aug 15 19:52:12 +0000 2020,1.29E+18,1.29E+18,Pakistan Navy established rescue and relief camp at Radhani Mori (UC Chinni) near Johi Town to help flood affected local inhabitants. Medical camps have also been established to provide treatment and medical assistance to hundreds of displaced patients with free medicines. https://t.co/nBC6Elupfa,,,,1,0,displaced,,hundreds,,,['flood'],"['inhabit', 'displac']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2973,Thu Aug 13 21:14:57 +0000 2020,1.29E+18,1.29E+18,"Medical camp in Saifabad to treat displaced, injured and dehydrated clan folk. Please consider donating to the Jhal Magsi Relief Fund. We need your help! 

https://t.co/K2D7nsqGdz

#Balochistan #JhalMagsi #Help #Urgent #Emergency #FlashFloods2020 @JustinTrudeau @ImranKhanPTI https://t.co/xpptP66uca",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,Wed Aug 12 01:00:01 +0000 2020,1.29E+18,1.29E+18,"Tripura Bru relief camp a awm Mizoram Bru Displaced People Forum (MBDPF) hruaitute chuan Village Council (VC) inthlanna lo awm turah relief camp atanga inthlan chuh tum 
an awm lo niin an sawi.

#reliefcamp 
#Mizoram 
#villagecouncil",,,,1,1,,,,,,[],"['displac', 'peopl', 'villag']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2975,Mon Aug 10 19:42:04 +0000 2020,1.29E+18,1.29E+18,"@Stonekettle Sad thing is Nero was still the better leader; after all, he let displaced survivors camp out on palace grounds until relief shelters could be built.

Can't see COVID+ folks being quarantined in Trump Towers anytime soon.",,,,1,1,,,,,,[],"['displac', 'shelter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,Sat Aug 01 07:09:01 +0000 2020,1.29E+18,1.29E+18,"Staff of #LWF local partner RDRS distribute relief goods in Cox's Bazaar #refugee camp, #Bangladesh. The camp is home to #Rohingya displaced from #Myanmar. #WHD2020 #reallifeheroes #forhopeandafuture https://t.co/HX33A55ECw",,,,1,1,,,,,,[],"['refuge', 'home', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2977,Sat Jul 18 10:53:16 +0000 2020,1.28E+18,1.28E+18,"'HTS group imposed fees on organizations, took part of Syrians' relief aid and monopolized it, which negatively affected the displaced, especially the camp residents,"" He added.

https://t.co/MzsZfQt30X",,,,1,1,,,,,,[],"['displac', 'resid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2978,Thu Jul 16 08:27:59 +0000 2020,1.28E+18,1.28E+18,"Three-quarters of those k!lled in the Delhi riots were Muslim, and the vast majority of homes and shops damaged in the violence belonged to Muslims too.

77% k!lled In Delhi Pogrom Were Muslims
Eidgah relief camp  had around a thousand displaced Muslim men, women and children https://t.co/A10cVRfKLy",,,,1,1,,,,,,['violenc'],"['home', 'damag', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,Thu Jul 16 06:48:01 +0000 2020,1.28E+18,1.28E+18,"Three-quarters of those k!lled in the Delhi riots were Muslim, and the vast majority of homes and shops damaged in the violence belonged to Muslims too.

77% k!lled In Delhi Pogrom Were Muslims
Eidgah relief camp  had around a thousand displaced Muslim men, women and children https://t.co/wpovaHQeXp",,,,1,1,,,,,,['violenc'],"['home', 'damag', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,Tue Jul 14 14:32:51 +0000 2020,1.28E+18,1.28E+18,"The UAE🇦🇪continues its relief efforts in a manner that reflects unparalleled #humanity; @emiratesrc has distributed 40 tons of new food aid to 1,370 families in the Al Alili camp for the displaced in the coastal city of Al-Khokha in #Yemen. https://t.co/95bIEq0nYM",,,,1,1,,,,,,[],"['famili', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,Thu Aug 20 19:20:02 +0000 2020,1.30E+18,1.30E+18,"The Ministry of Humanitarian Affairs, Disaster Management and Social Development on Thursday distributed relief items to no fewer than 5,576 Internally Displaced Persons (IDPs) in Wasa Camp in Federal Capital Territory.
https://t.co/QH7IQyqhSM https://t.co/jhtlORdslZ",,,,1,1,,,,,,[],"['displac', 'person', 'idp']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2982,Wed Aug 19 09:27:28 +0000 2020,1.30E+18,1.30E+18,Karnataka Deputy Chief Minister @GovindKarjol paid a visit to the flood-affected village of Mirji in Mudhol taluk of Bagalkot district today. He interacted with the displaced persons camping in a relief camp. He assured them of building houses in a safe location. https://t.co/DS37WE7p9S,,,,1,0,displaced,persons,,,,[],"['villag', 'displac', 'person', 'build', 'hous']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2983,Sun Aug 16 09:00:24 +0000 2020,1.29E+18,1.29E+18,"After Turkey's occupation displaced hundreds of thousands from Serêkaniyê &amp; Girê Spi/Tel Abyad, the Autonomous Admin of N&amp;E Syria opens another refugee camp to shelter 12000 civilians.
""…relief organizations should provide a helping hand"" said camp admin
https://t.co/w5aYukHIRt https://t.co/8pGf1ux1wi",,,,1,1,,,,,,[],"['displac', 'refuge', 'shelter', 'civilian']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2984,Sat Aug 15 19:52:12 +0000 2020,1.29E+18,1.29E+18,Pakistan Navy established rescue and relief camp at Radhani Mori (UC Chinni) near Johi Town to help flood affected local inhabitants. Medical camps have also been established to provide treatment and medical assistance to hundreds of displaced patients with free medicines. https://t.co/nBC6Elupfa,,,,1,0,displaced,,hundreds,,,['flood'],"['inhabit', 'displac']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2985,Tue Aug 04 15:58:20 +0000 2020,1.29E+18,1.29E+18,Two buildings on Broadway that sheltered #homeless people closing down so owner can start construction (condo?). People now being displaced (again) have a right to #physicallydistancing safe shelter thanks to court case. @SteveRyanCP24 @SanctuaryTO https://t.co/rPIYBcOgwS,,,,1,1,,,,,,[],"['build', 'shelter', 'homeless', 'peopl', 'peopl', 'displac', 'shelter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,Mon Aug 03 13:02:16 +0000 2020,1.29E+18,1.29E+18,"I hate to think what may happen if people are displaced due to hurricane &amp; they are sheltered with others. COVID outbreak is already bad in south, it may get much worse.",,,,1,1,,,,,,['hurrican'],"['peopl', 'displac', 'shelter']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,Mon Aug 03 04:43:07 +0000 2020,1.29E+18,1.29E+18,"#NorthFire #Reno 
9:25 p.m. Aug. 2, 2020

The American Red Cross of Nevada announced on Twitter that they have: opened an evacuation center at the Washoe County Senior Services bld on 1155 E 9th Street in Reno for displaced people who need to be sheltered

https://t.co/yqI7KrGkSp",,,,1,1,,,,1,,[],"['cross', 'evacu', 'displac', 'peopl', 'shelter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988,Mon Aug 03 03:26:11 +0000 2020,1.29E+18,1.29E+18,🔥#NorthFire: We've opened an evacuation center at the Washoe County Senior Services building on 1155 E 9th Street in Reno for displaced people who need to be sheltered. Large animals can evacuate to the Livestock Events Center at 1350 North Wells Ave. https://t.co/7nkoiNT0ar,,,,1,1,"displaced, sheltered",,,1,,[],"['evacu', 'build', 'displac', 'peopl', 'shelter', 'evacu']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,Sun Aug 02 13:26:01 +0000 2020,1.29E+18,1.29E+18,"@AmericanLikeYou @YutingwuAudit @AhhSamboi @japanmeets_2021 @CharlesWhitt01 @ian_kitch @zSpNWLZ7HXvZow5 @lee_myo @CallemAronsen @VO1Gi8niWHBigAF Why is it odd that Japan sheltered the displaced Jews!? Why do you say you're a fan of Japan IF...?  You have conditions, like a dictator",,,,1,1,,,,,,[],"['shelter', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,Wed Jul 29 17:32:10 +0000 2020,1.29E+18,1.29E+18,"“The tent we sheltered in was worn out. We didn't have anything to sleep or cook with. We cooked using wood &amp; old tarpaulins,” said Jawad, a displaced father in Yemen

Supported by @CBPFs for 🇾🇪 @IOM_Yemen &amp; @DeemYemen provided cash assistance to displaced families.

w/@YHF_Yemen https://t.co/yd4CCxQB4x",,,,1,1,,,,,,[],"['shelter', 'displac', 'displac', 'famili']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,Wed Jul 29 04:14:39 +0000 2020,1.29E+18,1.29E+18,"#NewsAlert – Assam worst-hit by floods with over 28 lakh people displaced.

42,000 sheltered in relief camps in Assam.

Rescue and relief ops underway. https://t.co/Xft7e3LKda",,,,1,0,"displaced, sheltered",people,"28 lakh, 42,000",,"note: lakh is a unit often used in India. Refers to 100,000 people ",['flood'],"['peopl', 'displac', 'shelter']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,Mon Jul 27 04:56:44 +0000 2020,1.29E+18,1.29E+18,"@kibru_yisfa @Sassywagi @semirkf @AbiyAhmedAli @BilleneSeyoum Yes, those displaced and sheltered in various places need to be cared for by the taxpayer money. I hear a rumour the Oromo extremists have asked for the fundraising by the church to be withheld. If true, the ethnic cleansing is in progress as more will die of hunger and disease.",,,,1,1,,,,,,[],"['displac', 'shelter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,Mon Jul 27 04:46:19 +0000 2020,1.29E+18,1.29E+18,"Assam worst-hit by floods, 28 lakh people displaced.

50,000 sheltered in relief camps in Assam.

Rescue and relief operations in the state are underway.- Reports",,,,1,0,"displaced, sheltered",people,"28 lakh, 42,000",,"note: lakh is a unit often used in India. Refers to 100,000 people",['flood'],"['peopl', 'displac', 'shelter']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,Mon Jul 27 04:09:51 +0000 2020,1.29E+18,1.29E+18,"#NewsAlert – Assam worst-hit by floods, 28 lakh people displaced.

50,000 sheltered in relief camps in Assam.

Rescue and relief operations in the state are underway. https://t.co/PvaRPTToSh",,,,1,0,"displaced, sheltered",peope,"50,000",,,['flood'],"['peopl', 'displac', 'shelter']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,Sun Jul 26 20:30:37 +0000 2020,1.29E+18,1.29E+18,"What @DanielTurnerPTF is mad about isn’t the quality of life in DC, but the audacity of ordinary Washingtonians - those who can’t afford the “multi-million-dollar row houses” &amp; are displaced by Mr. Turner’s snooty, sheltered lifestyle - to call for a more just &amp; equatible city. https://t.co/6I0iBRVofF",,,,1,1,,,,,,[],"['hous', 'displac', 'shelter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2996,Sat Aug 29 14:36:05 +0000 2020,1.30E+18,1.30E+18,"Can you help communities in Bihar displaced by the floods, @WFP @WFPChief @UNDP_India @UNHABITAT @OCHAAsiaPac @UNICEFROSA? 
They need food and they need to be sheltered in a safe place till the waters recede. 
They also need to rebuild on stilts.  
https://t.co/vBYrMkLv1k",,,,1,0,"displaced, sheltered",communities,,,,['flood'],"['displac', 'shelter']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,Sat Aug 29 06:58:03 +0000 2020,1.30E+18,1.30E+18,"Haacaaluu Hundessaa didn't only amplify Oromumma but also fought for the decolonization of Oromia and sheltered displaced Oromos. In his music, he unapologetically sang for Oromia with passion. Haacaaluu songs always reminded us of our martyrs who have fought for Oromo cause. https://t.co/UFd8bN5wnY",,,,1,1,,,,,,[],"['shelter', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,Fri Aug 28 00:18:36 +0000 2020,1.30E+18,1.30E+18,I was so worried for my daughter/son in law last night while they sheltered in place 17.1 miles from the gulp in Texas.     Prayers up for all of those displaced &amp; deceased. https://t.co/jSLojtPOhX,,,,1,1,,,,,,[],"['shelter', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,Thu Aug 27 00:40:00 +0000 2020,1.30E+18,1.30E+18,San Antonio Pets Alive is taking in pets displaced by Hurricane Laura https://t.co/6Lo3VIEgZN,,,,1,1,,,,,,['hurrican'],['displac'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,Wed Aug 26 00:10:44 +0000 2020,1.30E+18,1.30E+18,OPD Qeerroo. More 11000 head of households still displaced in sheltered in Orthodox churches all across Oromia. Abiy administration still refused to call the crimes by its name ( genocides of Amhara &amp; Orthodox Christians). Abiy complacency emboldened Ahmedin &amp; other Oromo,,,,1,1,,,,,,[],"['household', 'displac', 'shelter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,Tue Aug 25 14:26:39 +0000 2020,1.30E+18,1.30E+18,"@suryanandannet @BBSRBuzz @discoverbbsr Yup &amp; these people were sheltered in camps known as DP Camp or Deserted Pakistani camp

I have visited some

The displaced Hindu Bengalis from Bangladesh r good people.
Culturally similar, they easily assimilated with we Odia people

I have special likeness for Bangladeshi Hindus",,,,1,1,,,,,,[],"['peopl', 'shelter', 'displac', 'peopl', 'peopl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
